sep_index,pp_index,cdaw_sep_id,timestamp,cdaw_start_time,cdaw_max_time,cdaw_evn_max,cme_id,cme_launch_time,cme_1st_app_time,lasco_cme_width,p_cme_width,lasco_linear_speed,p_cme_speed,fl_id,fl_start_time,fl_peak_time,fl_rise_time,fl_lon,fl_lat,fl_goes_class,noaa_ar,noaa_ar_uncertain,harpnum,noaa_pf10MeV,ppf_gt10MeV,ppf_gt30MeV,ppf_gt60MeV,ppf_gt100MeV,fluence_gt10MeV,fluence_gt30MeV,fluence_gt60MeV,fluence_gt100MeV,gsep_pf_gt10MeV,gsep_max_time,gsep_fluence_gt10MeV,m_type2_onset_time,dh_type2_onset_time,start_fr,noaa-sep_flag,Inst_category,Comments,Notes,Fe_e_p_shock_notes,gsep_notes,slice_start,slice_end,Flag
gsep_276,psep_272,,7/6/2006 10:15,,,,lasco_11181,7/6/2006 8:20,7/6/2006 8:54,360,360,911,911,gid_soho_14431,7/6/2006 8:13,7/6/2006 8:36,23,34,-9,M2.5,10898,FALSE,,,4.18,1.64,,,308000,141000,,,2.58,7/7/2006 2:50,1839428,,7/6/2006 8:45,14000,0,P,,,,Type II Radio burst From CDAW list,7/5/2006 22:15,7/8/2006 3:55,0
gsep_277,psep_273,,12/6/2006 15:55,,,,,,,,,,,gid_soho_14506,12/5/2006 10:18,12/5/2006 10:35,17,-68,-7,X9.0,10930,FALSE,,,10.29,2.68,,,483000,162000,,,16.8,12/6/2006 18:45,1688166,,,,0,P,,,Fe-poor; ; ; slow rise-peak at the shock,,12/6/2006 3:55,12/6/2006 18:45,1
gsep_278,psep_274,cdaw_sep_104,12/6/2006 18:55,12/6/2006 23:15,12/7/2006 18:40,290,lasco_11663,,12/6/2006 20:12,360,,,,gid_soho_14510,12/6/2006 18:29,12/6/2006 18:47,18,-64,-5,X6.5,10930,FALSE,,1980,1901.34,229.35,33.66,6.89,150000000,17000000,2460000,511000,1980,12/7/2006 18:40,2008089939,12/6/2006 18:42,,,1,P,No data points; no fit for CME launch time,,Fe-poor; ; ; slow rise-peak at the shock,,12/6/2006 6:55,12/11/2006 3:05,1
gsep_279,psep_275,cdaw_sep_105,12/13/2006 3:10,12/13/2006 2:55,12/13/2006 9:25,698,lasco_11677,12/13/2006 2:18,12/13/2006 2:54,360,360,1774,1774,gid_soho_14535,12/13/2006 2:14,12/13/2006 2:40,26,23,-6,X3.4,10930,FALSE,,698,690.88,302.84,109.86,39.97,39800000,9860000,2740000,804000,698,12/13/2006 9:25,461503592,12/13/2006 2:26,12/13/2006 2:45,12000,1,P,,,Fe-rich; ;p-rich; ,,12/12/2006 15:10,12/14/2006 21:30,1
gsep_280,psep_276,cdaw_sep_106,12/14/2006 22:55,12/14/2006 22:55,12/15/2006 0:15,215,lasco_11681,12/14/2006 21:49,12/14/2006 22:30,360,360,1041,1042,gid_soho_14537,12/14/2006 21:07,12/14/2006 22:15,68,46,-6,X1.5,10930,FALSE,,215,17.77,3.66,1.12,0.52,807000,220000,90200,43200,215,12/15/2006 0:15,24953419,12/14/2006 22:09,12/14/2006 22:30,14000,1,P,,,Fe-rich; ;p-rich; ,,12/14/2006 10:55,12/15/2006 11:00,1
gsep_281,psep_277,,8/3/2010 14:45,,,,lasco_15378,8/3/2010 6:58,8/3/2010 11:12,21,21,221,221,,,,,,,,,TRUE,,,7.46,,,,240000,,,,5.2895,8/3/2010 19:30,1603853,,,,0,P,,,,,8/3/2010 2:45,8/4/2010 7:25,0
gsep_282,psep_278,cdaw_sep_107,8/14/2010 12:30,8/14/2010 11:05,8/14/2010 12:45,14,lasco_15414,8/14/2010 9:39,8/14/2010 10:12,360,360,1205,1205,gid_sdo_34,8/14/2010 9:38,8/14/2010 10:05,27,50,17,C4.4,11099,FALSE,115,14,16.19,2.32,,,858000,423000,,,14.179,8/14/2010 12:45,2908592,8/14/2010 9:52,,,1,P,,,,,8/14/2010 0:30,8/14/2010 23:30,1
gsep_283,psep_279,,8/18/2010 7:20,,,,lasco_15427,8/18/2010 5:21,8/18/2010 5:48,184,184,1471,1471,gid_sdo_41,8/18/2010 4:45,8/18/2010 5:48,63,90,17,C4.5,11099,TRUE,115,,5.61,,,,400000,,,,4.1254,8/18/2010 13:10,1603375,,8/18/2010 6:05,13000,0,P,,,,Type II Radio burst From CDAW list,8/17/2010 19:20,8/19/2010 8:20,0
gsep_283_1,,,1/28/2011 1:00,,,,,,1/28/2011 1:26,119,,606,,,1/28/2011 0:44,1/28/2011 1:03,19,88,16,M1.3,11149,FALSE,,,,,,,,,,,2.47,1/28/2011 17:05,1208226,,,,0,S,,,,Behind Western Limb; Flare data from LMSAL-HEK,1/27/2011 13:00,1/29/2011 2:00,0
gsep_283_2,,,2/15/2011 5:00,,,,,,2/15/2011 2:24,360,,669,,,2/15/2011 1:44,2/15/2011 1:56,12,15,-20,X2.2,11158,FALSE,,,,,,,,,,,2.64,2/15/2011 11:25,469893,,2/15/2011 2:10,16000,0,S,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,2/14/2011 17:00,2/15/2011 15:00,0
gsep_284,psep_280,cdaw_sep_108,3/8/2011 0:45,3/7/2011 21:45,3/8/2011 8:00,50,lasco_16092,3/7/2011 19:45,3/7/2011 20:00,360,360,2125,2125,gid_sdo_322,3/7/2011 19:43,3/7/2011 20:12,29,59,24,M3.7,11164,FALSE,393,50,32.91,3.71,1.08,,3900000,641000,301000,,50.386,3/8/2011 8:00,58965192,3/7/2011 19:54,3/7/2011 20:00,16000,1,P,,,,,3/7/2011 12:45,3/10/2011 10:05,1
gsep_285,psep_281,,3/21/2011 3:25,,,,lasco_16165,3/21/2011 2:04,3/21/2011 2:24,360,360,1341,1341,,,,,,,,11174,TRUE,431,,7.29,2.77,1.12,,245000,102000,46400,,8.019,3/21/2011 11:15,2715086,,,,0,P,,,,,3/20/2011 15:25,3/21/2011 17:15,0
gsep_286,psep_282,cdaw_sep_109,3/21/2011 19:40,3/21/2011 4:10,3/22/2011 1:35,14,lasco_16171,3/21/2011 16:06,3/21/2011 16:12,84,84,608,608,,,,,,,,,TRUE,,14,11.1,2.43,,,643000,241000,,,14.513,3/22/2011 1:35,4476609,,,,1,P,Poor fit for CME launch time,,,,3/21/2011 7:40,3/22/2011 6:15,1
gsep_287,psep_283,,6/5/2011 6:10,,,,lasco_16678,6/5/2011 5:10,6/5/2011 6:26,17,17,578,578,,,,,,,,,TRUE,,,4.82,1.95,,,522000,245000,,,4.8677,6/6/2011 4:05,4751599,,,,0,P,,,,,6/4/2011 18:10,6/7/2011 6:50,0
gsep_288,psep_284,cdaw_sep_110,6/7/2011 8:05,6/7/2011 7:20,6/7/2011 18:20,72,lasco_16698,6/7/2011 6:06,6/7/2011 6:49,360,360,1255,1255,gid_sdo_600,6/7/2011 6:16,6/7/2011 6:41,25,54,-21,M2.5,11226,FALSE,637,72,55.45,19,5.93,1.75,4010000,1340000,481000,194000,72.866,6/7/2011 18:20,40492311,6/7/2011 6:25,6/7/2011 6:45,16000,1,P,,,Fe-rich; ;p-rich; ,,6/6/2011 20:05,6/8/2011 7:35,1
gsep_288_1,,,6/11/2011 13:00,,,,,,6/11/2011 9:36,10,,346,,,,,,,,,11234,FALSE,,,,,,,,,,,3.9397,6/11/2011 19:50,1351091,,,,0,P,,,,,6/11/2011 1:00,6/12/2011 1:40,0
gsep_289,psep_285,,6/16/2011 20:00,,,,lasco_16726,6/11/2011 6:02,6/11/2011 6:48,35,35,596,596,,,,,,,,,TRUE,,,4.52,,,,1060000,,,,8.0348,6/17/2011 8:05,2771225,,,,0,P,,,,,6/16/2011 8:00,6/18/2011 15:00,0
gsep_289_1,,,8/2/2011 7:00,,,,,,8/2/2011 6:36,268,,712,,,8/2/2011 5:19,8/2/2011 6:19,60,15,14,M1.4,11261,FALSE,,,,,,,,,,,2.896,8/2/2011 11:10,780344,,8/2/2011 6:15,16000,0,P,,,,Type II Radio burst From CDAW list,8/1/2011 19:00,8/2/2011 19:00,0
gsep_290,psep_286,cdaw_sep_111,8/4/2011 6:35,8/4/2011 4:30,8/5/2011 21:50,80,lasco_16983,8/4/2011 3:30,8/4/2011 4:12,360,123,1315,338,gid_sdo_704,8/4/2011 3:41,8/4/2011 3:57,16,36,19,M9.3,11261,FALSE,750,96,59,13.56,2.99,0.85,6280000,1010000,344000,160000,96.379,8/5/2011 21:50,107263171,8/4/2011 3:54,8/4/2011 4:15,13000,1,P,,,Fe-rich; ;p-rich; ,,8/3/2011 18:35,8/6/2011 6:05,1
gsep_291,psep_287,,8/8/2011 18:20,,,,lasco_17005,8/8/2011 17:44,8/8/2011 18:12,237,237,1343,1343,gid_sdo_736,8/8/2011 18:00,8/8/2011 18:10,10,61,16,M3.5,11263,FALSE,753,,3.88,1.43,,,105000,56900,,,4.0344,8/8/2011 20:00,566698,,8/8/2011 18:10,6000,0,P,,,,Type II Radio burst From CDAW list,8/8/2011 6:20,8/9/2011 8:00,0
gsep_292,psep_288,cdaw_sep_112,8/9/2011 8:45,8/9/2011 8:20,8/9/2011 12:10,26,lasco_17009,8/9/2011 7:44,8/9/2011 8:12,360,360,1610,1610,gid_sdo_741,8/9/2011 7:48,8/9/2011 8:05,17,69,17,X6.9,11263,FALSE,753,26,27.25,11.79,3.8,1.24,956000,372000,164000,79100,26.919,8/9/2011 12:10,9210199,8/9/2011 8:01,8/9/2011 8:20,16000,1,P,,,Fe-rich;e-rich;p-poor; ,,8/8/2011 20:45,8/10/2011 0:00,1
gsep_293,psep_289,,9/6/2011 1:45,,,,lasco_17136,9/6/2011 1:45,9/6/2011 2:24,360,360,782,782,gid_sdo_802,9/6/2011 1:35,9/6/2011 1:50,15,7,14,M5.3,11283,TRUE,833,,7.66,2.99,1.22,0.63,900000,455000,241000,130000,8.8469,9/7/2011 7:15,6122585,,9/6/2011 2:00,14000,0,P,Complex event. It starts around 2011-09-06 23:00. There is also another 10 MeV event which is associated to an M5.3.,,,Type II Radio burst From CDAW list,9/5/2011 13:45,9/8/2011 3:15,0
gsep_293_1,,,9/7/2011 1:30,,,,,,9/6/2011 23:05,360,,575,,,9/6/2011 22:12,9/6/2011 22:24,12,18,14,X2.1,11283,FALSE,,,,,,,,,,,8.8469,9/7/2011 7:15,4518029,,9/6/2011 22:30,16000,0,P,,,,,9/6/2011 13:30,9/8/2011 0:00,0
gsep_294,psep_290,cdaw_sep_113,9/23/2011 21:00,9/22/2011 17:55,9/26/2011 11:55,14,lasco_17243,9/22/2011 10:27,9/22/2011 10:48,360,360,1905,1905,gid_sdo_899,9/22/2011 10:29,9/22/2011 11:01,32,-78,13,X1.4,11302,FALSE,892,35,22.99,2.15,0.98,,4630000,950000,466000,,35.699,9/26/2011 11:15,65317472,9/22/2011 10:39,9/22/2011 11:05,14000,1,P,,,,,9/23/2011 9:00,9/28/2011 3:30,1
gsep_295,psep_291,,10/23/2011 15:00,,,,lasco_17447,10/22/2011 10:07,10/22/2011 10:24,360,360,1005,1005,gid_sdo_1068,10/22/2011 10:00,10/22/2011 11:10,70,77,25,M1.3,11314,FALSE,940,,7.88,,,,824000,,,,13.181,10/23/2011 15:35,3142264,,10/21/2011 13:15,16000,0,P,,,,Type II Radio burst From CDAW list,10/23/2011 3:00,10/24/2011 4:45,1
gsep_296,psep_292,,11/3/2011 23:35,,,,lasco_17535,11/3/2011 21:30,11/3/2011 23:30,360,360,991,991,gid_sdo_1125,11/3/2011 20:16,11/3/2011 20:27,11,-63,22,X1.9,11339,TRUE,1028,,3.83,1.77,0.89,,693000,404000,232000,,4.0878,11/4/2011 11:15,1491280,,,,0,S,,,,,11/3/2011 11:35,11/4/2011 20:25,0
gsep_297,psep_293,cdaw_sep_114,11/26/2011 11:25,11/26/2011 8:15,11/27/2011 1:25,80,lasco_17680,11/26/2011 6:39,11/26/2011 7:12,360,360,933,933,gid_sdo_1262,11/26/2011 6:09,11/26/2011 7:10,61,39,8,C1.2,11353,FALSE,1093,80,48.14,2.77,0.98,,4120000,600000,312000,,80.263,11/27/2011 1:25,70537306,,11/26/2011 7:15,10000,1,P,,,,Type II Radio burst From CDAW list,11/25/2011 23:25,11/28/2011 9:25,1
gsep_298,psep_294,,12/25/2011 18:55,,,,lasco_17825,12/25/2011 17:00,12/25/2011 18:48,125,125,366,366,gid_sdo_1374,12/25/2011 18:11,12/25/2011 18:16,5,31,-21,M4.0,11387,FALSE,1209,,3.5,1.47,,,141000,69700,,,3.2303,12/26/2011 1:35,1156422,,12/25/2011 18:45,14000,0,P,,,,Type II Radio burst From CDAW list,12/25/2011 6:55,12/26/2011 12:55,0
gsep_298_1,,,1/2/2012 20:00,,,,,,1/2/2012 15:13,360,,1138,,,1/2/2012 14:31,1/2/2012 15:24,53,89,7,C2.4,11384,FALSE,,,,,,,,,,,1.2916,1/3/2012 5:50,299388,,,,0,P,,,,Behind Western Limb,1/2/2012 8:00,1/3/2012 10:00,0
gsep_299,psep_295,,1/19/2012 19:20,,,,lasco_17972,1/19/2012 14:31,1/19/2012 14:36,360,360,1120,1120,gid_sdo_1497,1/19/2012 13:44,1/19/2012 16:05,141,-22,32,M3.2,11402,FALSE,1321,,3.35,,,,601000,,,,3.5137,1/20/2012 19:50,2714941,,1/19/2012 15:00,16000,0,P,Poor fit for CME launch time ,,,Type II Radio burst From CDAW list,1/19/2012 7:20,1/22/2012 14:20,0
gsep_299_1,,,1/21/2012 18:00,,,,,,1/21/2012 14:00,48,,377,,,1/21/2012 13:35,1/21/2012 13:42,7,82,25,C2.4,11396,FALSE,,,,,,,,,,,3.3913,1/22/2012 9:45,1122161,,,,0,P,,,,,1/21/2012 6:00,1/22/2012 18:00,0
gsep_300,psep_296,cdaw_sep_115,1/23/2012 5:30,1/23/2012 4:45,1/24/2012 15:30,3895,lasco_17994,1/23/2012 3:40,1/23/2012 4:00,360,360,2175,2175,gid_sdo_1506,1/23/2012 3:38,1/23/2012 3:59,21,25,18,M8.7,11402,FALSE,1321,6310,3806.43,204.33,8.71,0.84,241000000,16500000,915000,169000,6314.1,1/24/2012 15:30,4731820739,,1/23/2012 4:00,16000,1,P,,,Fe-poor; ;p-rich; shock passage,Type II Radio burst From CDAW list,1/22/2012 17:30,1/25/2012 18:40,1
gsep_301,psep_297,cdaw_sep_116,1/27/2012 19:05,1/27/2012 18:55,1/28/2012 2:05,795,lasco_18011,1/27/2012 18:14,1/27/2012 18:27,360,360,2508,2508,gid_sdo_1523,1/27/2012 17:37,1/27/2012 18:37,60,71,27,X1.7,11402,FALSE,1321,795,535.77,83.95,16,4.43,45400000,6670000,1180000,337000,807.51,1/28/2012 2:20,768164126,1/27/2012 18:10,1/27/2012 18:30,16000,1,S,,,Fe-poor; ;p-rich; no shock passage,,1/27/2012 7:05,1/30/2012 8:25,1
gsep_302,psep_298,,2/24/2012 21:30,,,,lasco_18110,2/24/2012 17:36,2/24/2012 17:36,94,94,461,461,,,,,,,,,TRUE,,,4.02,,,,614000,,,,4.6418,2/26/2012 0:55,4907936,,,,0,P,Poor fit for CME launch time ,,,,2/24/2012 9:30,2/27/2012 12:00,0
gsep_303,psep_299,,3/4/2012 23:10,,,,lasco_18155,3/4/2012 10:31,3/4/2012 11:00,360,360,1306,1306,gid_sdo_1567,3/4/2012 10:29,3/4/2012 10:52,23,-61,19,M2.0,11429,FALSE,1449,,3.76,,,,532000,,,,4.0747,3/6/2012 13:35,5467533,,,,0,P,,,,,3/4/2012 11:10,3/7/2012 2:40,0
gsep_304,psep_300,cdaw_sep_117,3/7/2012 5:00,3/7/2012 2:50,3/8/2012 11:15,1913,lasco_18169,3/7/2012 0:12,3/7/2012 0:24,360,360,2864,2864,gid_sdo_1607,3/7/2012 0:02,3/7/2012 0:24,22,-27,21,X5.4,11429,FALSE,1449,6530,4200.59,431.01,102.68,23.14,235000000,46900000,8960000,1850000,6529.8,3/8/2012 11:15,3727396469,3/7/2012 0:17,3/7/2012 1:00,16000,1,P,,,Fe-poor; ;p-rich; no shock passage,,3/6/2012 17:00,3/9/2012 17:25,1
gsep_305,psep_301,cdaw_sep_118,3/13/2012 18:10,3/13/2012 18:05,3/13/2012 20:45,469,lasco_18196,3/13/2012 17:13,3/13/2012 17:36,360,360,1884,1884,gid_sdo_1647,3/13/2012 17:12,3/13/2012 17:41,29,59,19,M7.9,11429,FALSE,1449,469,297.34,34.57,4.33,0.81,9050000,993000,263000,111000,468.77,3/13/2012 20:45,140037611,3/13/2012 17:15,3/13/2012 17:35,16000,1,P,,,Fe-rich; ;p-rich; ,,3/13/2012 6:10,3/14/2012 12:15,1
gsep_306,psep_302,cdaw_sep_119,5/17/2012 2:15,5/17/2012 1:55,5/17/2012 4:30,255,lasco_18533,5/17/2012 1:17,5/17/2012 1:48,360,360,1582,1582,gid_sdo_1910,5/17/2012 1:25,5/17/2012 1:47,22,76,11,M5.1,11476,FALSE,1638,255,215.65,98.86,29.89,9.48,6820000,1990000,682000,265000,181.59,5/17/2012 3:55,39027406,5/17/2012 1:31,5/17/2012 1:40,16000,1,S,,,Fe-rich; ;p-rich; ,,5/16/2012 14:15,5/18/2012 2:10,1
gsep_307,psep_303,cdaw_sep_120,5/27/2012 5:05,5/26/2012 23:25,5/27/2012 10:45,14,lasco_18600,5/26/2012 20:24,5/26/2012 20:57,360,360,1966,1966,,,,,,,,11484,TRUE,1662,14,10.24,,,,801000,,,,14.777,5/27/2012 10:45,4825484,5/26/2012 20:47,,,1,P,,,,,5/26/2012 17:05,5/27/2012 18:15,1
gsep_308,psep_304,cdaw_sep_121,6/16/2012 19:25,6/14/2012 23:25,6/16/2012 22:30,15,lasco_18747,6/14/2012 13:27,6/14/2012 14:12,360,360,987,987,gid_sdo_2044,6/14/2012 12:52,6/14/2012 14:35,103,-5,-17,M1.9,11504,FALSE,1750,15,10.17,,,,325000,,,,14.932,6/16/2012 22:30,2949372,,,,1,P,,,,,6/16/2012 7:25,6/17/2012 7:30,1
gsep_309,psep_305,cdaw_sep_122,7/7/2012 4:00,7/7/2012 0:05,7/7/2012 7:45,25,lasco_18909,7/6/2012 22:48,7/6/2012 23:24,360,360,1828,1828,gid_sdo_2206,7/6/2012 23:01,7/6/2012 23:08,7,51,-17,X1.1,11515,FALSE,1807,25,15.91,5.05,1.52,0.59,2010000,694000,325000,167000,25.241,7/7/2012 7:45,15124942,7/6/2012 23:09,7/6/2012 23:10,16000,1,P,,,Fe-rich; ;p-rich; ,,7/6/2012 16:00,7/8/2012 7:55,1
gsep_310,,cdaw_sep_123,7/9/2012 1:10,7/8/2012 18:10,7/9/2012 4:30,19,lasco_18928,7/8/2012 16:00,7/8/2012 16:36,157,157,1572,1497,gid_sdo_2231,7/8/2012 16:23,7/8/2012 16:32,9,74,-17,M6.9,11515,FALSE,1807,19,,,,,,,,,19.237,7/9/2012 4:30,11710601,7/8/2012 16:30,7/8/2012 16:35,16000,1,P,,,,,7/8/2012 13:10,7/10/2012 3:10,1
gsep_311,psep_306,cdaw_sep_124,7/12/2012 18:35,7/12/2012 17:25,7/12/2012 22:25,96,lasco_18957,7/12/2012 16:12,7/12/2012 16:48,360,360,885,885,gid_sdo_2262,7/12/2012 15:37,7/12/2012 16:49,72,1,-15,X1.4,11520,FALSE,1834,96,58.61,2.98,0.91,,3450000,473000,248000,,96.08,7/12/2012 22:25,63289464,7/12/2012 16:25,7/12/2012 16:45,14000,1,P,,,,,7/12/2012 6:35,7/15/2012 11:10,1
gsep_312,psep_307,cdaw_sep_125,7/17/2012 17:05,7/17/2012 15:30,7/18/2012 6:00,136,lasco_19000,7/17/2012 13:48,7/17/2012 13:48,176,176,958,958,gid_sdo_2290,7/17/2012 12:03,7/17/2012 17:15,312,65,-28,C9.9,11520,FALSE,1834,136,82.25,4.53,0.92,,3180000,260000,87400,,135.95,7/18/2012 6:00,53042423,,7/17/2012 14:40,12000,1,P,Poor fit for CME launch time ,,,Type II Radio burst From CDAW list,7/17/2012 5:05,7/18/2012 16:05,1
gsep_313,psep_308,cdaw_sep_126,7/19/2012 6:40,7/19/2012 6:40,7/19/2012 14:25,80,lasco_19008,7/19/2012 5:05,7/19/2012 5:24,360,360,1631,1931,gid_sdo_2296,7/19/2012 4:17,7/19/2012 5:58,101,90,-17,M7.7,11520,FALSE,1834,80,54.92,10.03,1.95,0.52,5260000,803000,251000,115000,79.606,7/19/2012 14:25,88492753,7/19/2012 5:24,7/19/2012 5:30,5000,1,P,,,Fe-rich; ;p-rich; ,,7/18/2012 18:40,7/21/2012 3:25,1
gsep_314,psep_309,cdaw_sep_127,7/23/2012 15:45,7/23/2012 8:00,7/23/2012 21:45,12,lasco_19039,7/23/2012 2:10,7/23/2012 2:36,360,360,2003,2008,,,,,,,,11523,TRUE,1863,12,11.53,4.96,1.58,0.5,2280000,920000,308000,115000,12.768,7/23/2012 21:45,5860646,,,,1,P,,,,,7/23/2012 3:45,7/24/2012 4:40,1
gsep_314_1,,,8/2/2012 14:15,,,,,,8/2/2012 13:26,108,,563,,,8/2/2012 12:10,8/2/2012 13:10,60,87,-20,C1.5,11529,FALSE,,,,,,,,,,,1.1605,8/2/2012 18:20,393626,,,,0,P,,,,,8/2/2012 2:15,8/3/2012 3:40,0
gsep_315,psep_310,cdaw_sep_128,9/1/2012 13:35,9/1/2012 1:25,9/2/2012 8:50,60,lasco_19304,8/31/2012 19:36,8/31/2012 20:00,360,360,1442,1442,gid_sdo_2480,8/31/2012 19:45,8/31/2012 20:43,58,-42,-19,C8.4,11562,FALSE,1990,60,34.44,1.73,,,3300000,495000,,,59.894,9/2/2012 8:50,51451197,8/31/2012 19:42,8/31/2012 20:00,16000,1,P,,,,,9/1/2012 1:35,9/3/2012 18:15,1
gsep_316,psep_311,cdaw_sep_129,9/28/2012 3:00,9/28/2012 1:20,9/28/2012 4:45,28,lasco_19473,9/27/2012 23:19,9/28/2012 0:12,360,360,947,947,gid_sdo_2578,9/27/2012 23:36,9/27/2012 23:57,21,36,9,C3.7,11577,FALSE,2040,28,19.6,2.81,0.84,,996000,329000,165000,,28.431,9/28/2012 4:45,6405767,9/27/2012 23:44,9/27/2012 23:55,16000,1,P,,,Fe-rich; ;p-rich; ,,9/27/2012 15:00,9/28/2012 14:05,1
gsep_316_1,,,11/8/2012 12:00,,,,,,11/7/2012 19:24,20,,165,,,,,,,,,,TRUE,,,,,,,,,,,2.4235,11/9/2012 4:20,952846,,,,0,P,,,,,11/8/2012 0:00,11/9/2012 14:00,0
gsep_317,psep_312,,12/14/2012 6:15,,,,lasco_19914,12/14/2012 1:37,12/14/2012 2:00,149,149,763,763,,,,,,,,,TRUE,,,6.01,,,,538000,,,,9.3625,12/15/2012 1:55,2191588,,,,0,P,,,,,12/13/2012 18:15,12/15/2012 16:15,0
gsep_318,psep_313,,1/16/2013 22:35,,,,lasco_20175,1/16/2013 18:03,1/16/2013 19:00,250,250,648,648,gid_sdo_3003,1/16/2013 18:21,1/16/2013 19:23,62,76,-31,C2.2,11650,FALSE,2360,,2.71,,,,188000,,,,2.0844,1/17/2013 14:15,711136,,1/16/2013 22:00,1000,0,P,,,,Type II Radio burst From CDAW list,1/16/2013 10:35,1/17/2013 20:35,0
gsep_319,psep_314,cdaw_sep_130,3/16/2013 19:05,3/15/2013 19:40,3/17/2013 7:00,15,lasco_20551,3/15/2013 6:31,3/15/2013 7:12,360,360,1063,1063,gid_sdo_3058,3/15/2013 5:46,3/15/2013 6:58,72,-12,11,M1.1,11692,FALSE,2546,16,10.42,1.46,,,1080000,321000,,,16.036,3/17/2013 7:00,9291262,,3/15/2013 7:00,14000,1,P,,,,Type II Radio burst From CDAW list,3/16/2013 7:05,3/17/2013 21:10,1
gsep_320,,cdaw_sep_131,4/11/2013 10:20,4/11/2013 8:25,4/11/2013 16:45,114,lasco_20713,4/11/2013 6:36,4/11/2013 7:24,360,360,861,861,gid_sdo_3134,4/11/2013 6:56,4/11/2013 7:16,20,-12,9,M6.5,11719,FALSE,2635,114,,,,,,,,,113.55,4/11/2013 16:45,54249599,4/11/2013 7:02,4/11/2013 7:10,10000,1,P,,,,,4/10/2013 22:20,4/12/2013 9:05,1
gsep_320_1,,,4/21/2013 9:00,,,,,,4/21/2013 7:24,360,,919,,,,,,,,,11719,FALSE,,,,,,,,,,,3.2718,4/21/2013 16:40,961744,,,,0,P,,,,Behind Western Limb,4/20/2013 21:00,4/21/2013 22:00,0
gsep_320_2,,,4/24/2013 23:00,,,,,,4/24/2013 22:12,360,,594,,,,,,,,,11719,FALSE,,,,,,,,,,,1.4576,4/25/2013 5:20,319815,,,,0,P,,,,Behind Western Limb,4/24/2013 11:00,4/25/2013 12:00,0
gsep_320_3,,,5/13/2013 18:00,,,,,,5/13/2013 16:07,360,,1850,,,5/13/2013 15:48,5/13/2013 16:05,17,-85,14,X2.8,11748,FALSE,,,,,,,,,,,1.0949,5/14/2013 10:50,417789,,5/13/2013 16:15,16000,0,P,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,5/13/2013 6:00,5/14/2013 19:00,0
gsep_321,,cdaw_sep_132,5/15/2013 13:30,5/15/2013 6:35,5/17/2013 17:20,42,lasco_20981,5/15/2013 1:19,5/15/2013 1:48,360,360,1366,1366,gid_sdo_3394,5/15/2013 1:25,5/15/2013 1:48,23,-64,12,X1.2,11748,FALSE,2748,42,,,,,,,,,26.786,5/16/2013 5:15,39582265,5/15/2013 1:37,,,1,P,,,,,5/15/2013 1:30,5/18/2013 17:35,1
gsep_322,,cdaw_sep_133,5/22/2013 15:05,5/22/2013 14:20,5/23/2013 6:50,1660,lasco_21052,5/22/2013 12:47,5/22/2013 13:25,360,,1466,1466,gid_sdo_3437,5/22/2013 13:08,5/22/2013 13:32,24,70,15,M5.0,11745,FALSE,2739,1660,,,,,,,,,1655.4,5/23/2013 6:50,1033062164,5/22/2013 12:59,5/22/2013 13:10,16000,1,P,,,,,5/22/2013 3:05,5/25/2013 0:00,1
gsep_322_1,,,6/21/2013 14:00,,,,,,6/21/2013 13:25,165,,434,,,,,,,,C1.1,11772,FALSE,,,,,,,,,,,6.7437,6/22/2013 17:00,6910085,,,,0,P,,,,,6/21/2013 2:00,6/23/2013 7:40,0
gsep_323,,cdaw_sep_134,6/23/2013 20:10,6/23/2013 8:30,6/24/2013 5:20,14,lasco_21225,6/21/2013 2:47,6/21/2013 3:12,207,,1900,1900,gid_sdo_3497,6/21/2013 2:30,6/21/2013 3:14,44,-73,-16,M2.9,11777,FALSE,2878,14,,,,,,,,,14.146,6/24/2013 5:20,8215399,,6/21/2013 3:35,14000,1,P,,,,Type II Radio burst From CDAW list,6/23/2013 8:10,6/24/2013 17:10,1
gsep_323_1,,,8/17/2013 21:00,,,,,,8/17/2013 19:12,360,,1202,,,8/17/2013 18:16,8/17/2013 18:24,8,30,-7,M3.3,11818,FALSE,,,,,,,,,,,0.72258,8/18/2013 3:20,178991,,,,0,P,,,,,8/17/2013 9:00,8/18/2013 10:00,0
gsep_323_2,,,8/20/2013 16:00,,,,,,8/20/2013 8:12,360,,784,,,8/20/2013 4:54,8/20/2013 6:08,74,87,-18,C1.3,11817,FALSE,,,,,,,,,,,2.0769,8/21/2013 13:30,944863,,,,0,P,,,,Behind Western Limb; Flare data from LMSAL-HEK,8/20/2013 4:00,8/22/2013 1:00,0
gsep_324,,cdaw_sep_135,9/30/2013 5:05,9/30/2013 0:25,9/30/2013 20:05,182,lasco_21706,9/29/2013 21:42,9/29/2013 22:12,360,,1179,1179,,9/29/2013 20:42,9/29/2013 23:32,172,29,17,C1.3,11850,TRUE,3199,182,,,,,,,,,181.81,9/30/2013 20:05,194548960,,9/29/2013 21:53,14000,1,P,,,,Type II Radio burst From CDAW list,9/29/2013 17:05,10/2/2013 10:25,1
