sep_index,lasco_cme_width,p_cme_width,lasco_linear_speed,p_cme_speed,ppf_gt10MeV,fl_rise_time,fl_lon,fl_lat,fluence_gt10MeV,gsep_fluence_gt10MeV,gsep_pf_gt10MeV,cme_fl_interval,fl_cme_launch_interval,fl_cme_peak_interval,GOES_X_ray_flux_value
gsep_293,1.0,1.0,0.1377027474346243,0.17011787193373687,0.00020428037016531625,0.038834951456310676,0.4885844748858447,0.7142857142857143,0.0008699029976091345,0.0003452254354593619,0.00017662200299762898,0.9421015010721944,0.8199112238427394,0.8252551020408163,0.018507931970844646
gsep_294,1.0,1.0,0.5094339622641509,0.5278751194647977,0.0007973898539975695,0.09385113268608414,0.1004566210045662,0.6984126984126984,0.004951334671926206,0.00402341051041548,0.0008496373269972079,0.9292351679771265,0.8275206087507927,0.84375,0.04959268257824781
gsep_295,1.0,1.0,0.211519364448858,0.2411596049697356,0.00021279205225553774,0.2168284789644013,0.8082191780821918,0.8888888888888888,0.0007867424594729153,0.00016003761305878375,0.00028525096370262315,0.9263759828448892,0.8218135700697526,0.8622448979591837,0.004216092611119051
gsep_296,1.0,1.0,0.20688513737173123,0.23669958585536796,5.6099722867369044e-05,0.025889967637540454,0.1689497716894977,0.8412698412698413,0.0006433999529486429,5.7450632737470675e-05,5.734093267365445e-05,1.0,0.7793278376664553,0.7818877551020408,0.06745748177790481
gsep_297,1.0,1.0,0.18768619662363456,0.2182223638101306,0.0017704298747660738,0.18770226537216828,0.634703196347032,0.6190476190476191,0.004393283692327893,0.00434775466386489,0.001966579945962475,0.9378127233738385,0.8072289156626506,0.8418367346938775,0.0
gsep_298,0.16071428571428573,0.2467948717948718,0.0,0.03759158967824148,4.333219973203678e-05,0.006472491909385114,0.5981735159817352,0.15873015873015872,3.939183385399855e-05,3.664360428871874e-05,3.5848735030653015e-05,0.9914224446032881,0.8712745719720989,0.8705357142857143,0.013863084178933829
gsep_299,1.0,1.0,0.24958622972525654,0.27779547626632684,3.752878012506757e-05,0.44660194174757284,0.3561643835616438,1.0,0.0005427319330995355,0.00013348509880555993,4.295181236246247e-05,0.9177984274481773,0.7964489537095751,0.8820153061224489,0.01100471630698871
gsep_300,1.0,1.0,0.5988083416087389,0.6138897738133163,0.1471766557059415,0.05825242718446602,0.5707762557077626,0.7777777777777778,0.2635915504516383,0.29398532341876116,0.15821014481856327,0.9285203716940672,0.8249841471147749,0.8341836734693877,0.030655995426611404
gsep_301,1.0,1.0,0.7090367428003972,0.7199745141764893,0.02063657322774205,0.18446601941747573,0.7808219178082192,0.9206349206349206,0.049562586511579555,0.0476961025915009,0.02019414409672617,0.9235167977126519,0.8027901077996196,0.8367346938775511,0.06031156209804202
gsep_303,1.0,1.0,0.31115524660708377,0.3370500159286397,5.339146038411674e-05,0.06472491909385113,0.1780821917808219,0.7936507936507936,0.00046723091821270494,0.0003045225536425564,5.701259705951648e-05,0.9349535382416011,0.8249841471147749,0.8354591836734694,0.006717164499071031
gsep_304,1.0,1.0,0.8268785170473353,0.8333864287989806,0.16242649485449473,0.061488673139158574,0.3333333333333333,0.8253968253968254,0.25702624480930525,0.23157354182624465,0.1636164037475375,0.9228020014295926,0.8199112238427394,0.829719387755102,0.1925110761755038
gsep_305,1.0,1.0,0.5024826216484608,0.5211850907932463,0.011411844315144255,0.08414239482200647,0.726027397260274,0.7936507936507936,0.009787776495111583,0.008666286170748213,0.011704036773588784,0.9306647605432452,0.8256182625237793,0.8399234693877551,0.027797627554666287
gsep_306,1.0,1.0,0.4025157232704403,0.42497610704045874,0.008251301997188825,0.061488673139158574,0.8036529680365296,0.6666666666666666,0.007347671231377784,0.0023898280629853275,0.0045062183256387505,0.9363831308077198,0.8313253012048193,0.8411989795918368,0.017793340002858368
gsep_308,1.0,1.0,0.20556107249255212,0.23542529467983433,0.00030139092492193436,0.32362459546925565,0.4337899543378995,0.2222222222222222,0.00024072787355221333,0.0001480519076805737,0.00032913765533282204,0.9463902787705504,0.8040583386176284,0.8654336734693877,0.006359868515077891
gsep_309,1.0,1.0,0.4839457133399537,0.5033450143357757,0.0005234684485486229,0.012944983818770227,0.6894977168949772,0.2222222222222222,0.002084484541440756,0.0009046037337375008,0.0005875202390082761,0.9399571122230165,0.8344958782498415,0.8348214285714286,0.03887380305845363
gsep_311,1.0,1.0,0.1717974180734856,0.2029308697037273,0.0021755085633325248,0.22330097087378642,0.4611872146118721,0.25396825396825395,0.003660157895600698,0.0038973964383303074,0.0023630138702999135,0.9399571122230165,0.8040583386176284,0.8456632653061225,0.04959268257824781
gsep_312,0.34285714285714286,0.41025641025641024,0.1959616021185038,0.22618668365721567,0.0030901274933908727,1.0,0.7534246575342466,0.047619047619047616,0.003364719141695709,0.0032606773705388037,0.0033623070714969595,0.9142244460328807,0.7596702599873177,0.9540816326530612,0.003108475060740317
gsep_313,1.0,1.0,0.418735518040384,0.5361580121057662,0.0020327444410010824,0.31715210355987056,0.867579908675799,0.2222222222222222,0.005640691764371181,0.005463449963182981,0.001950113037680898,0.9278055754110078,0.7958148383005708,0.8558673469387755,0.027083035586680005
gsep_315,1.0,1.0,0.3561734524991725,0.38037591589678243,0.0012403842173295525,0.1779935275080906,0.2648401826484018,0.19047619047619047,0.003496025254542371,0.003161803565372453,0.001456055661658922,0.9313795568263045,0.8319594166138237,0.8647959183673469,0.002572531084750607
gsep_316,1.0,1.0,0.19232042370076133,0.22268238292449824,0.0006662325708800656,0.05825242718446602,0.6210045662100456,0.6349206349206349,0.000974947887886464,0.00036282147894697294,0.0006674737206189753,0.952108649035025,0.8370323398858592,0.8463010204081632,0.0008932399599828498
gsep_318,0.6071428571428571,0.6474358974358975,0.09334657398212512,0.12742911755336095,1.2767523135332267e-05,0.19093851132686085,0.8036529680365296,0.0,9.082006138560775e-05,8.974925416387934e-06,7.128141119148233e-06,0.9549678341672623,0.8376664552948636,0.8730867346938775,0.00035729598399313994
gsep_319,1.0,1.0,0.23071830519695466,0.2596368270149729,0.0003110632909335497,0.22330097087378642,0.4018264840182648,0.6666666666666666,0.0010668621668791273,0.0005421171103899471,0.0003568080765548321,0.9435310936383131,0.797717184527584,0.8392857142857143,0.0035015006431327713
